sample,GPSC,merge_history
14410_8#5,41,
17150_4#77,41,
13415_6#18,41,
13414_8#59,41,
17175_6#26,41,
13415_7#94,41,
14913_6#30,41,
17175_4#58,41,
14410_8#89,41,
13415_6#41,41,
14913_2#89,41,
13414_8#69,41,
15841_5#66,41,
14566_5#85,41,
13414_8#95,41,
14412_2#32,41,
14566_5#1,41,
8016_3#60,41,
14566_5#27,41,
8016_3#23,41,
14723_4#63,41,
15841_2#5,41,
14566_5#23,41,
8016_3#33,41,
15731_8#41,41,
13415_7#8,41,
13414_8#40,41,
14566_6#10,41,
15841_5#42,41,
17150_4#47,41,
13415_8#56,41,
13470_1#9,41,
12837_5#54,41,
14257_1#28,41,
8016_3#57,41,
8016_3#15,41,
8016_3#44,41,
8016_3#22,41,
13470_1#1,41,
13415_4#45,41,
14257_1#58,41,
14566_4#76,41,
14555_3#7,41,
8016_3#17,41,
8016_3#38,41,
12162_1#33,41,
12837_5#44,41,
14566_5#16,41,
8016_3#19,41,
14673_5#75,41,
14324_6#52,41,
14555_4#19,41,
12837_4#46,41,
12837_2#30,41,
14410_8#95,41,
14566_6#14,41,
8016_3#32,41,
14566_4#65,41,
12291_6#94,41,
14913_3#54,41,
14566_6#39,41,
12837_5#64,41,
8016_3#21,41,
17175_6#49,41,
12837_4#57,41,
13415_6#92,41,
14913_2#15,41,
15731_8#33,41,
13415_7#60,41,
14566_6#74,41,
14566_4#3,41,
14566_5#55,41,
14412_2#89,41,
14412_2#12,41,
12837_4#64,41,
14566_4#62,41,
12837_2#20,41,
14566_4#5,41,
14257_1#2,41,
12291_6#65,41,
12837_1#4,41,
12837_3#52,41,
13415_8#18,41,
14555_4#30,41,
8016_3#54,41,
13415_7#80,41,
14566_6#55,41,
14673_5#27,41,
12837_3#46,41,
14257_1#92,41,
14555_4#72,41,
12291_6#17,41,
14723_4#74,41,
13415_4#22,41,
14412_1#51,41,
15841_4#35,41,
13414_8#20,41,
14324_6#56,41,
13414_8#74,41,
13415_8#46,41,
14893_8#3,41,
17175_5#21,41,
8016_3#18,41,
12291_6#24,41,
13415_7#19,41,
8016_3#70,41,
14410_8#51,41,
14257_1#87,41,
14555_3#4,41,
8016_3#24,41,
12837_1#67,41,
15731_8#1,41,
13415_8#92,41,
14566_5#92,41,
13415_6#17,41,
6593_4#8,42,
6736_7#7,42,
6714_8#19,42,
6823_5#7,42,
6938_7#8,42,
6680_6#6,42,
6649_8#17,42,
6807_3#5,42,
6649_8#23,42,
7011_5#5,42,
6755_1#14,42,
6664_1#2,42,
6631_4#9,42,
6649_8#1,42,
9803_8#67,42,
6736_7#15,42,
6731_6#15,42,
6631_4#22,42,
6938_7#16,42,
7038_6#15,42,
6673_8#24,42,
6949_2#12,42,
6730_3#6,42,
7004_5#23,42,
7038_5#9,42,
6972_5#23,42,
6631_5#2,42,
6805_6#21,42,
6805_7#5,42,
6925_6#24,42,
6730_1#21,42,
6925_7#4,42,
6630_1#20,42,
6755_2#17,42,
7011_3#8,42,
6730_6#22,42,
6871_1#20,42,
6631_2#9,42,
6731_1#12,42,
6593_4#4,42,
7038_6#12,42,
6972_2#24,42,
6983_5#20,42,
7038_4#11,42,
6714_7#3,42,
6841_7#23,42,
6736_6#9,42,
6807_3#3,42,
6925_6#9,42,
6630_2#18,42,
6925_5#2,42,
6730_8#1,42,
6680_4#18,42,
6664_1#3,42,
6631_3#11,42,
6775_1#4,42,
6841_7#20,42,
6680_6#21,42,
6631_1#6,42,
6730_8#18,42,
6710_6#11,42,
6925_8#11,42,
6259_8#13,42,
6593_5#1,42,
7038_4#13,42,
6593_5#10,42,
6680_5#4,42,
6641_6#15,42,
6631_3#6,42,
6730_3#8,42,
6680_8#21,42,
6631_2#10,42,
6664_1#16,42,
7011_6#13,42,
6730_5#23,42,
6755_5#3,42,
6899_7#7,42,
6775_1#5,42,
6259_6#1,42,
6630_1#4,42,
6925_3#2,42,
6823_1#7,42,
6630_2#16,42,
6930_7#14,42,
6983_3#64,42,
6593_4#20,42,
6680_8#12,42,
6823_3#5,42,
6805_6#22,42,
6925_7#19,42,
7038_8#26,42,
6807_1#2,42,
6807_3#8,42,
6714_8#23,42,
6983_6#33,42,
6972_2#10,42,
6680_8#10,42,
6631_1#21,42,
6631_2#14,42,
6680_4#14,42,
7004_7#59,42,
6641_6#10,42,
6823_6#1,42,
6630_3#12,42,
6983_3#71,42,
6805_4#9,42,
6649_8#16,42,
6938_7#4,42,
6730_1#10,42,
6730_5#4,42,
6730_7#13,42,
6630_1#19,42,
6938_3#28,42,
6680_5#2,42,
6649_8#11,42,
6983_6#36,42,
7011_5#10,42,
6631_6#5,42,
6830_3#21,42,
6972_3#17,42,
6938_6#2,42,
6680_6#11,42,
6807_3#18,42,
6680_5#9,42,
6730_7#19,42,
7038_4#8,42,
9262_3#96,43,
19341_3#131,43,
15873_2#71,43,
21053_8#185,43,
21999_7#175,43,
22841_3#24,43,
24936_1#57,43,
18090_2#160,43,
24775_1#305,43,
19341_1#159,43,
15608_5#72,43,
24371_8#158,43,
6631_6#3,43,
20287_5#122,43,
11679_1#87,43,
19084_8#69,43,
24775_1#97,43,
6755_5#22,43,
6631_4#11,43,
22027_1#94,43,
22841_4#150,43,
22335_8#86,43,
22335_7#158,43,
15841_3#86,43,
23430_1#83,43,
17175_7#4,43,
15531_3#58,43,
19183_3#141,43,
15841_4#56,43,
18090_2#159,43,
16288_3#24,43,
20402_4#152,43,
22276_1#28,43,
19341_1#150,43,
24775_1#47,43,
14410_4#39,43,
14520_5#82,43,
23430_2#98,43,
24775_1#5,43,
19341_2#18,43,
9262_4#17,43,
24775_1#99,43,
6972_7#69,43,
19341_3#25,43,
17138_4#53,43,
18090_1#99,43,
19341_3#109,43,
24775_1#96,43,
23204_4#79,43,
17428_8#78,43,
22841_3#11,43,
17175_6#89,43,
14520_7#73,43,
28042_2#189,43,
23164_8#124,43,
24775_1#78,43,
15378_2#28,43,
6972_3#22,43,
15995_2#135,43,
9262_4#25,43,
9262_4#26,43,
15874_1#23,43,
17059_6#11,43,
15378_2#51,43,
19646_1#69,43,
17150_5#81,43,
21485_1#31,43,
23430_3#42,43,
9221_3#65,43,
23164_8#100,43,
16399_6#16,43,
16399_7#12,43,
16288_4#38,43,
17870_7#150,43,
24775_1#106,43,
17428_8#164,43,
16288_5#45,43,
24775_1#116,43,
12838_1#74,43,
16043_2#66,43,
15995_2#104,43,
22335_7#154,43,
12291_2#20,43,
6972_7#68,43,
14723_1#79,43,
24371_8#113,43,
28042_2#264,43,
18090_2#147,43,
6972_7#39,43,
19084_7#100,43,
19646_1#95,43,
17794_7#154,43,
24820_2#80,43,
24276_2#138,43,
21127_1#46,43,
14410_4#29,43,
14410_7#47,43,
15531_5#77,43,
19341_3#123,43,
24371_8#292,43,
22667_8#40,43,
20402_4#124,43,
19646_1#46,43,
16288_6#60,43,
17150_4#63,43,
14410_4#7,43,
22276_1#35,43,
23430_2#55,43,
14520_6#47,43,
9262_4#24,43,
28042_2#281,43,
24497_7#24,43,
16288_4#40,43,
17794_7#176,43,
21485_1#29,43,
15531_3#32,43,
15841_4#43,43,
17175_6#27,43,
21523_1#171,43,
17428_8#133,43,
22667_7#162,43,
22335_7#46,43,
19341_1#173,43,
20925_3#74,43,
14520_5#37,43,
9262_3#21,43,
17794_7#135,43,
17428_8#99,43,
24775_1#51,43,
7004_7#64,43,
22841_3#46,43,
28042_2#374,43,
21127_1#43,43,
21999_8#89,43,
24820_2#330,43,
9262_4#23,43,
24820_2#38,43,
22841_3#122,43,
24371_8#234,43,
17175_7#7,43,
6664_1#18,43,
17175_4#11,43,
9221_5#68,43,
15378_2#32,43,
22027_1#102,43,
24775_1#111,43,
28042_2#119,43,
24775_1#121,43,
24371_8#226,43,
24775_1#98,43,
24775_1#77,43,
21523_1#132,43,
17428_8#12,43,
7004_7#63,43,
24775_1#91,43,
15531_7#35,43,
11658_1#70,43,
14936_4#65,43,
24820_2#4,43,
14723_3#65,43,
14410_4#59,43,
21127_1#4,43,
6899_6#1,43,
15682_3#5,43,
14520_7#75,43,
24371_8#15,43,
24861_1#92,43,
21523_1#144,43,
15531_5#33,43,
16288_3#78,43,
15378_2#61,43,
15874_1#94,43,
9262_4#16,43,
14410_7#2,43,
15378_4#81,43,
22841_4#3,43,
24775_1#120,43,
22335_8#59,43,
19341_1#92,43,
20402_4#123,43,
19183_3#161,43,
21127_1#128,43,
14520_6#4,43,
15378_4#91,43,
24497_7#87,43,
21485_1#49,43,
6680_7#16,43,
6710_6#19,43,
24497_7#74,43,
21127_1#109,43,
24775_1#107,43,
14723_4#93,43,
17175_5#16,43,
19341_1#86,43,
21242_6#97,43,
22335_8#35,43,
15531_6#64,43,
20402_4#81,43,
22027_1#113,43,
22841_2#102,43,
12291_3#79,43,
19341_1#42,43,
14410_6#28,43,
12291_1#20,43,
12291_3#65,43,
16288_7#64,43,
24936_1#10,43,
24775_1#94,43,
17138_3#23,43,
22841_3#177,43,
19341_1#184,43,
15531_5#21,43,
16288_5#71,43,
9262_4#81,43,
9221_5#62,43,
21127_1#112,43,
6755_2#8,43,
24775_1#53,43,
15378_4#57,43,
19084_8#117,43,
20925_3#88,43,
7004_6#29,43,
24775_1#54,43,
18090_2#102,43,
22335_7#114,43,
15378_3#34,43,
24775_1#87,43,
22114_6#49,43,
15531_4#30,43,
11826_4#7,44,
21946_6#253,44,
10071_4#59,44,
6472_6#5,44,
15191_6#51,44,
22695_3#24,44,
21903_8#329,44,
9221_5#2,44,
18814_1#18,44,
11679_1#59,44,
21903_8#363,44,
19183_3#181,44,
16453_3#81,44,
11822_8#40,44,
11861_1#1,44,
20402_4#186,44,
23584_8#53,44,
9262_3#13,44,
21946_6#236,44,
19084_8#11,44,
22841_1#179,44,
14723_3#9,44,
19341_1#107,44,
13091_2#10,44,
11893_1#2,44,
21485_1#122,44,
11860_8#41,44,
11861_2#6,44,
11860_8#69,44,
11826_3#24,44,
19084_7#169,44,
17794_6#72,44,
21127_2#12,44,
17794_4#79,44,
22984_8#72,44,
14520_4#20,44,
11861_3#64,44,
18814_2#71,44,
18814_2#45,44,
21053_8#168,44,
19084_7#184,44,
11860_5#17,44,
14520_4#53,44,
23584_8#90,44,
15608_4#25,44,
17794_5#12,44,
14412_3#30,44,
19341_3#177,44,
12274_6#54,44,
20402_4#138,44,
19341_3#176,44,
21485_1#45,44,
18090_1#176,44,
20402_4#121,44,
6472_5#7,44,
22695_3#248,44,
18814_2#75,44,
15940_3#84,44,
21485_1#107,44,
11860_4#91,44,
13224_7#51,44,
21127_2#35,44,
13224_7#39,44,
21946_6#232,44,
12274_5#57,44,
19341_2#3,44,
17794_5#18,44,
21485_1#99,44,
18090_1#27,44,
24861_1#339,44,
15608_3#85,44,
12291_2#41,44,
22984_8#33,44,
11861_4#42,44,
11860_7#38,44,
17794_6#75,44,
12291_3#11,44,
21903_8#108,44,
19787_5#36,44,
22695_3#4,44,
11861_4#44,44,
12045_8#80,44,
22027_1#131,44,
10071_4#18,44,
12291_2#29,44,
6823_8#14,44,
19341_1#9,44,
22841_2#151,44,
24820_2#339,44,
21485_1#62,44,
24861_1#347,44,
11861_5#83,44,
18814_2#72,44,
11657_4#68,44,
24861_1#336,44,
9953_7#51,44,
23584_8#77,44,
14520_4#58,44,
17794_3#59,44,
21946_6#216,44,
11860_7#75,44,
21523_1#62,44,
21903_8#127,44,
12291_3#17,44,
17794_5#63,44,
21946_6#344,44,
9953_7#52,44,
11860_4#57,44,
11861_5#4,44,
18787_3#15,44,
6930_7#1,44,
11822_8#53,44,
21127_2#69,44,
21053_8#163,44,
21903_8#319,44,
11860_1#76,44,
12274_5#80,44,
12299_2#48,44,
19787_6#56,44,
20402_4#131,44,
24371_8#228,44,
14520_7#16,44,
22841_3#43,44,
19536_2#20,44,
21485_1#30,44,
17794_4#25,44,
20427_5#18,44,
21946_6#133,44,
24861_1#21,44,
17428_8#162,44,
11860_7#23,44,
12291_3#30,44,
19084_7#113,44,
10868_5#14,44,
19341_1#175,44,
12291_1#41,44,
21127_1#103,44,
23495_7#47,44,
13091_5#48,44,
18090_1#25,44,
6470_4#17,44,
21127_2#56,44,
21946_6#35,44,
21127_1#19,44,
21485_1#13,44,
22695_3#216,44,
18814_2#58,44,
21485_1#16,44,
18814_1#11,44,
9221_5#1,44,
19341_3#155,44,
21485_1#149,44,
15940_1#4,44,
17794_6#5,44,
23495_7#84,44,
11861_3#89,44,
12291_1#29,44,
23164_8#141,44,
15873_5#50,44,
11826_3#1,44,
15191_7#34,44,
18814_2#74,44,
21903_8#194,44,
18814_2#60,44,
11658_2#11,44,
21485_1#37,44,
23495_7#77,44,
19341_3#183,44,
23584_8#56,44,
12291_3#58,44,
21127_1#1,44,
6472_5#2,44,
15608_2#44,44,
21946_6#251,44,
22695_3#132,44,
9221_5#18,44,
13224_7#35,44,
19536_2#39,44,
10071_4#38,44,
18814_2#38,44,
19183_3#164,44,
17794_7#56,44,
14672_3#30,44,
19183_3#127,44,
21485_1#5,44,
21946_6#292,44,
22841_3#166,44,
6472_6#22,44,
11860_8#77,44,
22841_2#13,44,
6472_8#15,44,
13681_1#42,44,
19084_8#8,44,
18090_1#175,44,
11861_3#40,44,
22027_1#163,44,
21946_6#252,44,
18090_3#65,44,
15682_5#65,44,
17794_5#66,44,
21903_8#330,44,
19183_3#138,44,
21485_1#33,44,
15940_3#79,44,
21946_6#318,44,
9263_8#89,44,
19646_1#118,44,
11860_4#48,44,
19084_7#123,44,
23733_1#107,44,
22695_3#220,44,
10208_2#51,44,
18090_1#59,44,
21485_1#6,44,
15608_4#10,44,
21485_1#68,44,
11861_1#17,44,
21523_1#66,44,
22841_1#188,44,
21903_8#143,44,
19084_8#63,44,
11860_7#78,44,
21127_2#112,44,
21485_1#43,44,
21946_6#163,44,
24861_1#340,44,
22841_2#64,44,
22276_1#124,44,
11860_8#12,44,
19341_1#99,44,
21485_1#7,44,
24861_1#168,44,
21127_2#116,44,
9221_5#19,44,
7622_2#42,45,
6730_4#17,45,
6731_2#20,45,
15682_4#44,45,
6470_6#2,45,
15940_6#43,45,
6680_4#12,45,
6631_2#17,45,
7038_7#14,45,
24820_2#35,45,
11860_7#30,45,
6807_3#13,45,
7054_4#21,45,
6710_6#24,45,
6952_4#7,45,
15940_7#69,45,
23430_2#66,45,
23164_8#160,45,
23430_3#90,45,
6631_2#21,45,
15682_4#76,45,
9950_1#67,45,
6486_6#12,45,
6673_8#12,45,
7004_8#80,45,
9950_1#69,45,
17138_5#46,45,
23430_3#14,45,
6949_2#21,45,
15873_8#77,45,
6805_1#20,45,
19341_3#18,45,
6949_4#18,45,
15940_1#60,45,
18090_2#2,45,
11822_1#90,45,
15940_2#64,45,
15940_1#56,45,
15940_6#80,45,
16043_2#90,45,
6983_6#40,45,
7622_2#14,45,
18090_2#56,45,
15940_3#12,45,
6710_6#6,45,
16288_7#38,45,
6631_5#18,45,
23430_2#86,45,
6753_2#3,45,
6775_1#20,45,
6730_7#2,45,
6630_4#15,45,
6753_4#23,45,
24775_1#181,45,
15940_3#37,45,
23430_4#70,45,
15873_8#55,45,
16288_7#39,45,
15874_8#62,45,
6631_1#17,45,
6631_7#22,45,
6925_1#66,45,
15940_1#69,45,
24861_1#313,45,
6823_4#18,45,
7011_4#4,45,
15940_3#9,45,
16288_8#78,45,
6731_3#16,45,
6630_4#8,45,
11861_3#49,45,
12299_1#19,45,
13682_1#47,45,
6710_7#19,45,
9803_7#12,45,
15873_8#74,45,
18090_2#4,45,
23430_2#53,45,
9803_7#26,45,
23430_3#155,45,
6823_6#18,45,
23430_2#133,45,
15940_7#88,45,
23204_4#88,45,
7038_5#3,45,
6730_3#10,45,
23430_3#106,45,
15995_1#90,45,
15940_7#68,45,
7011_6#8,45,
6730_6#9,45,
6807_1#3,45,
15940_2#30,45,
6730_7#11,45,
6736_8#7,45,
16288_7#59,45,
15940_5#11,45,
6472_5#17,45,
23430_4#12,45,
15940_1#79,45,
6775_2#1,45,
11860_7#86,45,
15940_7#2,45,
15940_6#85,45,
6823_2#17,45,
23430_3#110,45,
7011_5#11,45,
15940_6#23,45,
7553_4#14,45,
6925_6#11,45,
6830_3#7,45,
6949_3#6,45,
6630_4#17,45,
23430_3#129,45,
15940_3#46,45,
15940_3#72,45,
15940_3#75,45,
15940_5#50,45,
23430_2#32,45,
6938_5#8,45,
15682_5#13,45,
6925_4#10,45,
6631_7#3,45,
17138_5#59,45,
23204_4#85,45,
15682_3#71,45,
23430_1#149,45,
23430_2#64,45,
6823_7#18,45,
6753_2#16,45,
6972_3#11,45,
15940_7#47,45,
14520_6#36,45,
6925_4#2,45,
21999_8#79,45,
7038_6#3,45,
15682_7#19,45,
23204_4#10,45,
6983_5#24,45,
7038_7#7,45,
15940_6#29,45,
23430_4#6,45,
6972_2#19,45,
10071_4#32,45,
15682_3#20,45,
13681_1#84,45,
23430_2#139,45,
23430_3#4,45,
6775_1#15,45,
7001_2#11,45,
6999_4#5,45,
18090_2#3,45,
23430_2#168,45,
15682_4#80,45,
6805_6#8,45,
6775_2#2,45,
6486_5#7,45,
6755_1#18,45,
6791_6#17,45,
21053_8#56,45,
14673_2#47,45,
24820_2#58,45,
6983_2#20,45,
7038_6#21,45,
7092_6#13,45,
6899_4#8,45,
9803_7#23,45,
9803_7#44,45,
7004_8#79,45,
16288_7#41,45,
23430_2#135,45,
6899_4#3,45,
15873_8#9,45,
14566_5#37,45,
23204_4#57,45,
6631_4#17,45,
9803_7#52,45,
13414_2#61,45,
23430_1#158,45,
15873_8#75,45,
23430_4#20,45,
15940_1#59,45,
7038_7#8,45,
7001_1#9,45,
14520_6#30,45,
7011_5#4,45,
7038_5#5,45,
15873_8#36,45,
15940_3#83,45,
9803_7#17,45,
16288_3#58,45,
23430_3#97,45,
24497_7#133,45,
6755_2#18,45,
19084_7#33,45,
24820_2#41,45,
24820_2#83,45,
6807_3#20,45,
19084_8#138,45,
6753_4#8,45,
23204_4#50,45,
9803_7#31,45,
15940_3#53,45,
15873_8#69,45,
6938_5#2,45,
6983_5#21,45,
24820_2#8,45,
11657_8#37,45,
7054_5#10,45,
23430_2#140,45,
7038_7#15,45,
14936_4#86,45,
15940_2#5,46,
20427_5#12,46,
22709_8#335,46,
21946_6#206,46,
22695_3#97,46,
14913_7#12,46,
11893_1#46,46,
19536_2#65,46,
15608_3#13,46,
12837_5#26,46,
6470_6#17,46,
6512_7#7,46,
15682_8#61,46,
13415_4#10,46,
21903_8#184,46,
22984_8#79,46,
21903_8#3,46,
13681_1#68,46,
22695_3#112,46,
17150_4#79,46,
19787_5#48,46,
23733_1#121,46,
11826_3#22,46,
20427_5#52,46,
22695_3#102,46,
22841_4#26,46,
13091_3#65,46,
10208_2#73,46,
12299_2#72,46,
15682_8#50,46,
21946_6#74,46,
22695_3#136,46,
22695_3#29,46,
22709_8#347,46,
15191_8#61,46,
21903_8#201,46,
11861_5#14,46,
15191_8#60,46,
19536_2#71,46,
24775_1#285,46,
7622_5#61,46,
21946_6#61,46,
21903_8#240,46,
22984_8#35,46,
12673_6#11,46,
12299_2#10,46,
15191_7#66,46,
6569_8#4,46,
22709_8#300,46,
19536_2#72,46,
16404_8#68,46,
14520_8#94,46,
13470_1#83,46,
17175_7#79,46,
22695_3#285,46,
6472_5#21,46,
13682_1#80,46,
14566_8#55,46,
13091_1#55,46,
23164_8#111,46,
21127_1#3,46,
22984_8#42,46,
13091_1#32,46,
13710_1#40,46,
6569_7#16,46,
14913_4#50,46,
6569_7#10,46,
13091_4#31,46,
19536_2#59,46,
13091_1#48,46,
14913_3#42,46,
21946_6#218,46,
22695_3#42,46,
6472_5#3,46,
6593_2#5,46,
6512_6#6,46,
16934_1#65,46,
21903_8#12,46,
19536_2#61,46,
21903_8#64,46,
19536_2#74,46,
21946_6#199,46,
23495_7#76,46,
19536_2#77,46,
11860_4#45,46,
13091_1#53,46,
13681_1#2,46,
6569_8#3,46,
13091_1#5,46,
14936_4#59,46,
16404_8#15,46,
17059_6#15,46,
14913_7#36,46,
21946_6#37,46,
16453_3#66,46,
22695_3#185,46,
11893_1#16,46,
21903_8#170,46,
14257_1#53,46,
19536_2#75,46,
13091_4#30,46,
13091_2#60,46,
21127_1#54,46,
15940_3#39,46,
11860_8#63,46,
22695_3#161,46,
23584_8#157,46,
11860_7#33,46,
14520_8#72,46,
17175_7#50,46,
19536_2#63,46,
22695_3#123,46,
13415_7#53,46,
21946_6#306,46,
14566_6#91,46,
14913_6#84,46,
19536_2#60,46,
17794_4#41,46,
23495_7#75,46,
14936_4#83,46,
12274_5#93,46,
21946_6#137,46,
13415_4#81,46,
13682_1#8,46,
12274_6#12,46,
11861_3#1,46,
23495_7#6,46,
11822_8#32,46,
14913_6#2,46,
21903_6#179,46,
21903_8#181,46,
11861_2#81,46,
21946_6#307,46,
13091_4#38,46,
19536_2#56,46,
12837_5#71,46,
17138_4#22,46,
21946_6#285,46,
14913_2#14,46,
19536_2#73,46,
22695_3#313,46,
20427_5#78,46,
15191_8#15,46,
21946_6#43,46,
19536_2#62,46,
11657_1#77,46,
16453_2#79,46,
13091_3#67,46,
22709_8#292,46,
21946_6#20,46,
21946_6#168,46,
22984_8#22,46,
21903_8#115,46,
22841_1#189,46,
21053_8#131,46,
11860_6#10,46,
21903_8#270,46,
22695_3#122,46,
22984_8#9,46,
21903_8#72,46,
19536_2#64,46,
13091_1#3,46,
11861_5#33,46,
21127_1#96,46,
21946_6#101,46,
23495_7#8,46,
13682_1#79,46,
22984_8#58,46,
18814_1#25,46,
22695_3#43,46,
23495_7#65,46,
21946_6#333,46,
17175_6#87,46,
15682_1#13,47,
6983_6#28,47,
6736_8#10,47,
6925_8#21,47,
7004_6#42,47,
6899_6#19,47,
6731_3#22,47,
24861_1#89,47,
28042_2#243,47,
22667_8#12,47,
7004_7#70,47,
20925_3#59,47,
23164_8#137,47,
22667_7#139,47,
15531_4#43,47,
21999_7#113,47,
15682_2#32,47,
23204_4#124,47,
15531_5#11,47,
7038_4#22,47,
21127_2#83,47,
21999_8#22,47,
16399_7#23,47,
21127_1#48,47,
12291_2#18,47,
12291_1#18,47,
23164_8#153,47,
14520_5#31,47,
7038_7#24,47,
7038_7#4,47,
6938_7#17,47,
18090_1#89,47,
7004_8#78,47,
6938_6#4,47,
14520_4#59,47,
21127_2#72,47,
18090_1#101,47,
21523_1#93,47,
7011_4#15,47,
6938_5#3,47,
15995_2#145,47,
22027_1#101,47,
7054_6#19,47,
22841_3#160,47,
23164_8#119,47,
7038_8#44,47,
7011_4#19,47,
6805_4#2,47,
21999_7#178,47,
16399_8#4,47,
15682_4#26,47,
22841_3#187,47,
6983_7#49,47,
21127_2#78,47,
15191_6#67,47,
9803_7#40,47,
15191_5#31,47,
14723_3#12,47,
21127_1#45,47,
21127_1#15,47,
22114_6#6,47,
24820_2#220,47,
14412_1#87,47,
14672_3#71,47,
22841_3#64,47,
6730_3#21,47,
6999_7#20,47,
7054_5#20,47,
22027_1#145,47,
6823_3#21,47,
6983_6#27,47,
6630_3#24,47,
14520_7#55,47,
7038_4#23,47,
21242_2#123,47,
14520_6#12,47,
15531_4#71,47,
15873_2#15,47,
15608_5#46,47,
15682_1#10,47,
7004_5#13,47,
7011_5#14,47,
19646_1#90,47,
23430_1#91,47,
6899_5#16,47,
22667_7#140,47,
19536_2#50,47,
15608_5#27,47,
15682_1#15,47,
19952_3#184,47,
22841_3#12,47,
22841_3#145,47,
15873_3#21,47,
23430_3#46,47,
10395_5#6,47,
24820_2#287,47,
6805_4#11,47,
12291_6#50,47,
14520_8#27,47,
21127_2#89,47,
6680_7#21,47,
14723_1#62,47,
6805_5#5,47,
14723_2#52,47,
6938_8#23,47,
9950_1#87,47,
11658_2#33,47,
6840_3#6,47,
14520_7#21,47,
6736_4#18,47,
7054_5#9,47,
9803_7#59,47,
9803_8#11,47,
24820_2#87,47,
28042_2#268,47,
22027_1#96,47,
17794_7#45,47,
14555_4#6,47,
6823_1#3,47,
12274_6#93,47,
18090_1#96,47,
6925_5#8,47,
16399_8#88,47,
22027_1#98,47,
11826_3#27,47,
22114_6#53,47,
16399_7#77,47,
14410_6#73,47,
22841_4#154,47,
12291_1#56,47,
18090_1#98,47,
21053_8#138,47,
28042_2#133,47,
14520_7#30,47,
14410_8#21,47,
22667_8#54,47,
24775_1#155,47,
24861_1#96,47,
24775_1#67,47,
15940_2#40,47,
19341_2#82,47,
19341_2#86,47,
6925_7#1,47,
10395_5#8,47,
15531_4#86,47,
23164_8#147,47,
6731_6#16,47,
22114_6#33,47,
6925_7#17,47,
20925_3#71,47,
22841_3#7,47,
24861_1#141,47,
12291_2#17,47,
9803_8#76,47,
13681_1#89,47,
15682_1#47,47,
22841_3#20,47,
6805_2#15,47,
19536_2#36,47,
6753_4#16,47,
14520_5#65,47,
15531_5#94,47,
7054_5#24,47,
14520_6#78,47,
6631_6#23,47,
6899_7#18,47,
6736_6#11,47,
6938_6#11,47,
21999_8#25,47,
10395_5#21,47,
22027_1#69,47,
24861_1#209,47,
6730_8#12,47,
17428_8#103,47,
6755_3#6,47,
7068_4#11,47,
22695_3#126,47,
6631_5#23,47,
6899_4#10,47,
22027_1#155,47,
7038_4#14,47,
6631_1#3,47,
19646_1#56,47,
6823_6#5,47,
15608_5#57,47,
22114_6#51,47,
6899_5#9,47,
12291_2#56,47,
16934_1#52,47,
7011_6#15,47,
15682_5#19,47,
21127_2#155,47,
16453_2#49,47,
6259_5#13,47,
21999_8#3,47,
22841_3#158,47,
23430_3#147,47,
6823_4#15,47,
7004_7#52,47,
16399_8#42,47,
23164_8#98,47,
19536_2#42,47,
6730_4#10,47,
22841_1#47,47,
6972_2#23,47,
14723_3#23,47,
7004_7#68,47,
12274_6#58,47,
14723_1#70,47,
21523_1#17,47,
6972_3#20,47,
28042_2#81,47,
6730_3#7,47,
13415_7#3,47,
19536_2#28,47,
22841_3#32,47,
6823_6#16,47,
6899_6#10,47,
24775_1#6,47,
6949_2#6,47,
7011_6#9,47,
17794_8#151,47,
6938_3#36,47,
7011_3#10,47,
23430_2#30,47,
6755_5#17,47,
7011_4#12,47,
12299_2#23,47,
6899_7#16,47,
6972_2#9,47,
19787_5#64,47,
17794_3#83,47,
22667_8#47,47,
6755_4#10,47,
9803_8#16,47,
6972_4#14,47,
21127_1#53,47,
21999_8#153,47,
9803_7#83,47,
17794_7#63,47,
12291_1#17,47,
15873_5#7,47,
21127_1#120,47,
23430_1#112,47,
10060_1#88,47,
14520_6#25,47,
21127_1#13,47,
6983_6#42,47,
21999_8#121,47,
23204_4#76,47,
11658_1#59,47,
6753_4#10,47,
15873_3#78,47,
24820_2#317,47,
24775_1#8,47,
10868_6#64,47,
15378_2#42,47,
23204_4#91,47,
6938_6#22,47,
7038_7#10,47,
15191_7#21,47,
6631_6#17,47,
6755_1#10,47,
6983_2#7,47,
16453_2#54,47,
23430_2#88,47,
22027_1#139,47,
22027_1#72,47,
6823_6#6,47,
14410_4#21,47,
19183_3#17,47,
24861_1#237,47,
23430_4#73,48,
24820_2#75,48,
15841_4#48,48,
15191_7#69,48,
24820_2#40,48,
21127_1#20,48,
24820_2#52,48,
15841_4#49,48,
15995_1#134,48,
6807_3#4,48,
14913_5#6,48,
23430_3#78,48,
13415_4#20,48,
23430_1#20,48,
23430_4#49,48,
18814_2#78,48,
13415_5#92,48,
7054_6#12,48,
23430_4#86,48,
15841_2#10,48,
17175_4#51,48,
13470_1#64,48,
13415_5#54,48,
13414_8#34,48,
17059_7#68,48,
17059_6#6,48,
6805_5#13,48,
14913_4#82,48,
17150_5#25,48,
23430_2#23,48,
14257_1#47,48,
23430_1#23,48,
23204_4#175,48,
12837_3#79,48,
23430_2#164,48,
15682_5#30,48,
14913_6#83,48,
